Sigla da UF;Código do Município;Nome do Município;Código da Escola;Nome da Escola;Rede;Matemática;Língua Portuguesa;Nota Média Padronizada (N)
MA;2107803;Parnarama;21162565;CENTRO DE ENSINO MESTRE TIBERIO;Estadual;256.25;259.66;4.175657
MA;2107803;Parnarama;21275106;CENTRO DE ENSINO MESTRE TIBERIO - ANEXO I - OLHO D AGUA DO NOGA;Estadual;235.62;236.75;3.542946
MA;2107902;Passagem Franca;21286736;CENTRO DE ENSINO ESTADO DO PARANA;Estadual;237.04;227.07;3.417979
MA;2107902;Passagem Franca;21577676;CENTRO EDUCA MAIS ANTONIO REINALDO PORTO;Estadual;253.45;259.33;4.131391
MA;2108009;Pastos Bons;21171726;CENTRO DE ENSINO DR JOSE NEIVA;Estadual;244.18;239.71;3.707482
MA;2108009;Pastos Bons;21171750;CENTRO EDUCA MAIS PROFESSOR RIBAMAR TORRES;Estadual;271.5;270.59;4.553465
MA;2108009;Pastos Bons;21352607;CENTRO DE ENSINO DOUTOR JOSE NEIVA - ANEXO II - ROCADO;Estadual;;;
MA;2108009;Pastos Bons;21353000;CENTRO DE ENSINO DOUTOR JOSE NEIVA - ANEXO I - SANTA FE;Estadual;241.7;243.63;3.731333
MA;2108009;Pastos Bons;21575681;CENTRO DE ENSINO PROFESSOR RIBAMAR TORRES - ANEXO I - ANAJAS;Estadual;;;
MA;2108058;Paulino Neves;21198247;CENTRO DE ENSINO ALFREDO DUAILIBE;Estadual;251.7;250.14;3.969237
MA;2108058;Paulino Neves;21340609;CENTRO DE ENSINO ALFREDO DUALLIBE - ANEXO I - TINGIDOR;Estadual;;;
MA;2108058;Paulino Neves;21340617;CENTRO DE ENSINO ALFREDO DUAILIBE - ANEXO II - SAO JOSE;Estadual;242.03;249.39;3.822195
MA;2108058;Paulino Neves;21340633;CENTRO DE ENSINO ALFREDO DUAILIBE - ANEXO III - SIMPLICIO;Estadual;219.95;216.55;3.020466
MA;2108058;Paulino Neves;21371202;CENTRO DE ENSINO ALFREDO DUAILIBE - ANEXO V - SAO FRANCISCO;Estadual;227.1;217.62;3.136905
MA;2108058;Paulino Neves;21372209;CENTRO DE ENSINO ALFREDO DUAILIBE - ANEXO VI - SANTA RITA;Estadual;220.85;216.01;3.025023
MA;2108108;Paulo Ramos;21076839;CENTRO DE ENSINO ROBERTO SARNEY;Estadual;250.47;253.71;4.005405
MA;2108207;Pedreiras;21106037;COLEGIO SAO FRANCISCO;Privada;;;
MA;2108207;Pedreiras;21106061;COL BATISTA ELEUTERIO ROCHA;Privada;;;
MA;2108207;Pedreiras;21107157;CENTRO EDUCA MAIS OLIINA NUNES FREIRE;Estadual;268.64;273.78;4.561051
MA;2108207;Pedreiras;21107246;CENTRO DE ENSINO OSCAR GALVAO;Estadual;244.35;242.01;3.7443
MA;2108207;Pedreiras;21281661;IFMA - CAMPUS PEDREIRAS;Federal;;;
MA;2108207;Pedreiras;21315000;CENTRO DE ENSINO OSCAR GALVAO - ANEXO I - MARIANOPOLIS;Estadual;;;
MA;2108256;Pedro do Rosário;21247242;CENTRO DE ENSINO TEREZINHA DE JESUS SILVA BORGES;Estadual;236.69;240.45;3.613363
MA;2108256;Pedro do Rosário;21323232;CENTRO DE ENSINO TEREZINHA DE JESUS SILVA BORGES - ANEXO II - CAJU;Estadual;;;
MA;2108256;Pedro do Rosário;21323240;CENTRO DE ENSINO TEREZINHA DE JESUS SILVA BORGES - ANEXO III TRES PALMEIRAS;Estadual;;;
MA;2108256;Pedro do Rosário;21323283;CENTRO DE ENSINO TEREZINHA DE JESUS SILVA BORGES - ANEXO IV - RIO DOS PEIXES;Estadual;;;
MA;2108256;Pedro do Rosário;21326258;CENTRO DE ENSINO TEREZINHA DE JESUS SILVA BORGES - ANEXO I - FALA SO;Estadual;;;
MA;2108306;Penalva;21044015;CENTRO DE ENSINO SABINO BARROS;Estadual;238.6;230.74;3.494829
MA;2108306;Penalva;21044023;CENTRO DE ENSINO DR TANCREDO NEVES CEMA;Estadual;257.37;262.6;4.235399
MA;2108306;Penalva;21044066;CENTRO DE ENSINO DR JOSE JOAQUIM MARQUES;Estadual;236.04;238.99;3.582377
MA;2108306;Penalva;21263361;CENTRO DE ENSINO ANTERO CAMARA PENHA;Estadual;239.31;244.59;3.712137
MA;2108405;Peri Mirim;21044759;CENTRO DE ENSINO ARTUR TEIXEIRA DE CARVALHO;Estadual;242.43;241.62;3.711496
MA;2108405;Peri Mirim;21326231;CENTRO DE ENSINO ARTUR TEIXEIRA DE CARVALHO - ANEXO I - TRES MARIAS;Estadual;;;
MA;2108454;Peritoró;21148970;CENTRO DE ENSINO PROFESSOR LUIS ARANHA;Estadual;;;
MA;2108454;Peritoró;21150320;CENTRO DE ENSINO ENGENHEIRO ROBERTO CUNHA;Estadual;241.14;250.29;3.823168
MA;2108454;Peritoró;21150362;CENTRO DE ENSINO OLEGARIO TAVARES DA SILVA;Estadual;;;
MA;2108454;Peritoró;21150508;CENTRO DE ENSINO JOAO MOHANA;Estadual;231.72;224.29;3.301643
MA;2108504;Piaré-Mirim;21076855;CENAGIBHAICKELESCOLA;Estadual;;;
MA;2108504;Piaré-Mirim;21077568;CENTRO DE ENSINO JERUSA DA SILVA RABELO;Estadual;241.45;248.99;3.808061
MA;2108504;Piaré-Mirim;21077576;CENTRO DE ENSINO PROFESSOR JOAO CARDOSO CAMPOS;Estadual;237.46;235.55;3.550824
MA;2108504;Piaré-Mirim;21077584;CENTRO DE ENSINO FRANCISCO DAS CHAGAS VASCONCELOS;Estadual;;;
MA;2108504;Piaré-Mirim;21280835;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO PIARE-MIRIM;Estadual;268.82;279.03;4.642172
MA;2108504;Piaré-Mirim;21334218;CENTRO DE ENSINO PROFESSORA RAIMUA MATOS - ANEXO I - LAGES;Estadual;;;
MA;2108504;Piaré-Mirim;21335206;CENTRO DE ENSINO PROFESSORA RAIMUA MATOS;Estadual;;;
MA;2108603;Pinheiro;21046069;ESCOLA DE EDUCACAO BASICA E PROFISSIONAL FUACAO BRADESCO;Privada;;;
MA;2108603;Pinheiro;21046638;CENTRO DE ENSINO PROFESSOR RUBEM ALMEIDA;Estadual;;;
MA;2108603;Pinheiro;21046662;CENTRO EDUCA MAIS DOM UNGARELLI;Estadual;274.97;277.81;4.710285
MA;2108603;Pinheiro;21046719;CENTRO DE ENSINO JOSE DE ANCHIETA;Estadual;245.96;248.08;3.857781
MA;2108603;Pinheiro;21047006;CENTRO DE ENSINO ODORICO MEES;Estadual;;;
MA;2108603;Pinheiro;21199302;IFMA - CAMPUS PINHEIRO;Federal;264.47;274.8;4.517753
MA;2108603;Pinheiro;21243409;CENTRO DE ENSINO LUCILIA MOREIRA;Estadual;;;
MA;2108603;Pinheiro;21256357;CENTRO DE ENSINO ODORICO MEES - ANEXO I - BOM VIVER;Estadual;224.33;220.34;3.138719
MA;2108603;Pinheiro;21269823;CENTRO DE ENSINO JOSE DE ANCHIETA - ANEXO I - SANTA SOFIA;Estadual;244.69;215.56;3.353118
MA;2108603;Pinheiro;21269998;CENTRO DE ENSINO JOSE DE ANCHIETA - ANEXO II - SAO CAETANO;Estadual;;;
MA;2108603;Pinheiro;21270007;CENTRO DE ENSINO JOSE DE ANCHIETA - ANEXO III - FORTALEZA;Estadual;***;***;
MA;2108603;Pinheiro;21323259;CENTRO DE ENSINO JOSE DE ANCHIETA - ANEXO IV - SANTA VITORIA;Estadual;;;
MA;2108603;Pinheiro;21323267;CENTRO DE ENSINO PROFESSOR RUBEM ALMEIDA - ANEXO I - PARAISO;Estadual;234.92;225.72;3.367994
MA;2108603;Pinheiro;21326290;CENTRO DE ENSINO PROFESSOR RUBEM ALMEIDA - ANEXO II - SANTO ANTONIO DOS CARVALHOS;Estadual;;;
MA;2108702;Pio XII;21108285;CENTRO DE ENSINO JANSEN VELOSO;Estadual;257.05;262.55;4.230156
MA;2108702;Pio XII;21284970;CENTRO DE ENSINO RAFAEL BRAGA DE OLIVEIRA - ANEXO I POVOADO CORDEIRO;Estadual;231.93;240.33;3.544713
MA;2108702;Pio XII;21335800;CENTRO DE ENSINO PROFESSOR RAFAEL BRAGA DE OLIVEIRA;Estadual;;;
MA;2108801;Pirapemas;21061181;CENTRO DE ENSINO PIRAPEMAS;Estadual;232.55;235.39;3.479468
MA;2108801;Pirapemas;21061190;CENTRO DE ENSINO RIBAMAR PINHEIRO;Estadual;246.03;249.64;3.882118
MA;2108900;Poção de Pedras;21109184;CENTRO DE ENSINO JOAQUIM SALVIANO;Estadual;265.85;261.51;4.338183
MA;2108900;Poção de Pedras;21258520;CENTRO DE ENSINO JOAQUIM SALVIANO - ANEXO I - BARRO VERMELHO;Estadual;;;
MA;2108900;Poção de Pedras;21272603;CENTRO DE ENSINO JOAQUIM SALVIANO - ANEXO III- FORTALEZA BEIRA RIO;Estadual;234.53;233.43;3.477936
MA;2108900;Poção de Pedras;21272620;CENTRO DE ENSINO JOAQUIM SALVIANO - ANEXO II - LUCIO;Estadual;;;
MA;2108900;Poção de Pedras;21272638;CE JOAQUIM SALVIANO ANEXO III;Estadual;247.39;236.58;3.70571
MA;2109007;Porto Franco;21199365;CENTRO DE ENSINO FORTUNATO MOREIRA NETO;Estadual;254.39;257.38;4.115402
MA;2109007;Porto Franco;21281785;IFMA - CAMPUS AVANCADO PORTO FRANCO;Federal;293.89;288.09;5.129907
MA;2109056;Porto Rico do Maranhão;21004455;CENTRO DE ENSINO JOSE RIBAMAR EWERTON;Estadual;261.49;253.32;4.154342
MA;2109056;Porto Rico do Maranhão;21243425;CENTRO DE ENSINO JOSE RIBAMAR EWERTON - ANEXO I - RABECA;Estadual;;;
MA;2109106;Presidente Dutra;21131368;CENTRO DE ENSINO GOVERNADOR LUIS ROCHA;Estadual;;;
MA;2109106;Presidente Dutra;21131392;CENTRO DE ENSINO EURICO RIBEIRO;Estadual;226.02;210.66;3.017545
MA;2109106;Presidente Dutra;21131422;CENTRO DE ENSINO PADRE ANCHIETA;Estadual;257.91;266.28;4.298073
MA;2109106;Presidente Dutra;21192806;CENTRO DE ENSINO GOVERNADOR EUGENIO BARROS;Estadual;;;
MA;2109106;Presidente Dutra;21283290;IFMA - CAMPUS PRESIDENTE DUTRA;Federal;269.06;280.64;4.669644
MA;2109106;Presidente Dutra;21283907;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO PRESIDENTE DUTRA;Estadual;288.55;294.67;5.15341
MA;2109106;Presidente Dutra;21326401;CENTRO EDUCA MAIS DEPUTADO REMY SOARES;Estadual;271.9;283.53;4.752796
MA;2109205;Presidente Juscelino;21026203;CENTRO DE ENSINO SENADOR VITORINO FREIRE;Estadual;244.72;239.55;3.712671
MA;2109205;Presidente Juscelino;21419205;CENTRO DE ENSINO SENADOR VITORINO FREIRE - ANEXO I - PRATA;Estadual;;;
MA;2109205;Presidente Juscelino;21420203;CENTRO DE ENSINO SENADOR VITORINO FREIRE - ANEXO II - BOA VISTA DOS PINHOS;Estadual;;;
MA;2109239;Presidente Médici;21083789;CENTRO DE ENSINO MARIA ESPIOLA DE ARAUJO SILVA;Estadual;244.84;230.66;3.581272
MA;2109270;Presidente Sarney;21243344;CENTRO DE ENSINO DR JACKSON LAGO;Estadual;;;
MA;2109270;Presidente Sarney;21323224;CENTRO DE ENSINO DR JACKSON LAGO - ANEXO I - TRES FUROS;Estadual;229.87;224.21;3.274463
MA;2109304;Presidente Vargas;21062080;CENTRO DE ENSINO SANTA LUZIA;Estadual;221.81;219.45;3.090003
MA;2109304;Presidente Vargas;21199020;CENTRO DE ENSINO TANCREDO DE ALMEIDA NEVES;Estadual;242.02;248.3;3.805737
MA;2109403;Primeira Cruz;21033218;CENTRO DE ENSINO RURAL DOS LOPES;Estadual;229.06;236.3;3.444074
MA;2109452;Raposa;21008574;CENTRO DE ENSINO JOAQUIM AROSO;Estadual;254.7;273.29;4.357929
MA;2109452;Raposa;21491208;CENTRO DE ENSINO PROFESSOR JOSE FRANCA DE SOUSA;Estadual;237.95;240.23;3.627766
MA;2109502;Riachão;21184259;CENTRO DE ENSINO LUSO ROCHA;Estadual;255,00;255.35;4.09358
MA;2109502;Riachão;21286000;CENTRO DE ENSINO LUSO ROCHA - ANEXO II - BACURI;Estadual;236.19;241.22;3.617867
MA;2109502;Riachão;21331693;CENTRO DE ENSINO LUSO ROCHA - ANEXO I - ALTO BONITO;Estadual;252.07;246.25;3.9162
MA;2109551;Ribamar Fiquene;21263590;CENTRO DE ENSINO MANOEL BEZERRA DE OLIVEIRA;Estadual;262.54;259.75;4.265347
MA;2109551;Ribamar Fiquene;21272107;C E MANOEL BEZERRA DE OLIVEIRA ANEXO I;Estadual;;;
MA;2109601;Rosário;21026211;CENTRO EDUCA MAIS RAIMUO JOAO SALDANHA;Estadual;267.96;271.14;4.511979
MA;2109601;Rosário;21027196;CENTRO DE ENSINO LUIZA SOUSA GOMES;Estadual;259.48;267.13;4.332848
MA;2109601;Rosário;21027200;CENTRO DE ENSINO LEOCADIA ALVES DOS SANTOS LIMA;Estadual;234.21;216.99;3.227334
MA;2109601;Rosário;21027269;CENTRO DE ENSINO JAYME TAVARES;Estadual;229.61;231.44;3.379044
MA;2109601;Rosário;21027307;CENTRO DE ENSINO PROFESSOR JOAQUIM SANTOS;Estadual;247.89;238,00;3.73399
MA;2109601;Rosário;21272751;CENTRO DE ENSINO PROFESSOR JOAQUIM SANTOS - ANEXO I - SAO MIGUEL;Estadual;249.1;230.62;3.640505
MA;2109601;Rosário;21281645;IFMA - CAMPUS AVANCADO ROSARIO;Federal;;;
MA;2109700;Sambaíba;21188335;CENTRO DE ENSINO DR PAULO RAMOS;Estadual;249.32;251.83;3.96111
MA;2109759;Santa Filomena do Maranhão;21253676;CENTRO DE ENSINO SANTA FILOMENA;Estadual;;;
MA;2109809;Santa Helena;21048215;CENTRO DE ENSINO DEPUTADO LUIS ROCHA;Estadual;265.38;267.83;4.426193
MA;2109809;Santa Helena;21048223;CENTRO DE ENSINO LEDA TAJRA;Estadual;239.76;230.93;3.513966
MA;2109809;Santa Helena;21048231;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SANTA HELENA;Estadual;261.93;269.81;4.407378
MA;2109809;Santa Helena;21247072;CENTRO DE ENSINO DEPUTADO LUIS ROCHA - ANEXO I - QUEIMADAS;Estadual;222.83;235.25;3.340856
MA;2109809;Santa Helena;21312400;CENTRO DE ENSINO LEDA TAJRA - ANEXO I - SAO JOAQUIM;Estadual;;;
MA;2109908;Santa Inês;21077720;CENTRO EDUCA MAIS POETA ANTONIO JOSE;Estadual;285.58;306.04;5.281906
MA;2109908;Santa Inês;21077762;CENTRO DE ENSINO BAEIRA TRIBUZZI CAIC;Estadual;255.06;253.72;4.070021
MA;2109908;Santa Inês;21078319;ESCOLA HORAS ALEGRES;Privada;;;
MA;2109908;Santa Inês;21078505;CENTRO DE ENSINO PROFESSORA LEUDA DA SILVA CABRAL;Estadual;255.24;253.59;4.070603
MA;2109908;Santa Inês;21078556;CENTRO DE ENSINO NEUSA DE CARVALHO BASTOS;Estadual;252.55;274.03;4.33881
MA;2109908;Santa Inês;21078564;CENTRO DE ENSINO JOSUE MONTELLO;Estadual;242.52;240.68;3.698688
MA;2109908;Santa Inês;21078572;CENTRO DE ENSINO PADRE CHAGAS;Estadual;;;
MA;2109908;Santa Inês;21206694;COLEGIO ATUACAO;Privada;;;
MA;2109908;Santa Inês;21241309;CENTRO DE ENSINO NEUSA DE CARVALHO BASTOS - ANEXO I - SAO JOAO DOS CRENTES;Estadual;248.37;242.25;3.804354
MA;2109908;Santa Inês;21283915;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SANTA INES;Estadual;269.38;277.55;4.627881
MA;2109908;Santa Inês;21335419;CENTRO DE ENSINO JOSUE DINIZ ALVES;Estadual;259.54;252,00;4.107194
MA;2109908;Santa Inês;21435200;IFMA - CAMPUS SANTA INES;Federal;;;
MA;2110005;Santa Luzia;21081603;CENTRO EDUCA MAIS JOSE MARIANO MUNIZ;Estadual;290.18;293.82;5.163579
MA;2110005;Santa Luzia;21081646;CENTRO DE ENSINO PROFESSOR VALMIR DA PAIXAO SANTOS;Estadual;254.19;250.55;4.010347
MA;2110005;Santa Luzia;21081654;CENTRO DE ENSINO TRAVASSOS FURTADO;Estadual;259.73;263.88;4.287707
MA;2110005;Santa Luzia;21272387;CENTRO DE ENSINO PROFESSOR VALMIR DA PAIXAO SANTOS - ANEXO II - FLORESTA;Estadual;228.78;222.27;3.230112
MA;2110005;Santa Luzia;21272395;CENTRO DE ENSINO PROFESSOR VALMIR DA PAIXAO SANTOS - ANEXO IV - FERRO VELHO;Estadual;232.44;231.35;3.417444
MA;2110005;Santa Luzia;21272409;CENTRO DE ENSINO PROFESSOR VALMIR DA PAIXAO SANTOS - ANEXO III - SANTO ONOFRE;Estadual;244.34;241.14;3.731136
MA;2110005;Santa Luzia;21272417;CENTRO DE ENSINO PROFESSOR VALMIR DA PAIXAO SANTOS - ANEXO V - CHAPADA DO SERINGAL;Estadual;257.64;240.97;3.915389
MA;2110005;Santa Luzia;21335222;CENTRO DE ENSINO PROFESSOR LUIS JARDIM PEREIRA;Estadual;;;
MA;2110005;Santa Luzia;21361207;CENTRO DE ENSINO PROFESSOR VALMIR DA PAIXAO SANTOS - ANEXO - VI -FAISA;Estadual;235.37;225.53;3.37147
MA;2110039;Santa Luzia do Paruá;21083835;CENTRO DE ENSINO CLEOBETO DE OLIVEIRA MESQUITA;Estadual;;;
MA;2110039;Santa Luzia do Paruá;21272662;CENTRO DE ENSINO PROFESSOR FRANCISCO XAVIER RODRIGUES DO CARMO;Estadual;;;
MA;2110039;Santa Luzia do Paruá;21287457;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SANTA LUZIA DO PARUA;Estadual;254.32;258.93;4.137622
MA;2110104;Santa Quitéria do Maranhão;21251355;CENTRO DE ENSINO CONEGO NESTOR CUNHA;Estadual;243.48;247.03;3.807231
MA;2110104;Santa Quitéria do Maranhão;21370206;CENTRO DE ENSINO JOSE LOPES DE SOUSA;Estadual;215.74;214.97;2.937684
MA;2110203;Santa Rita;21027943;CENTRO DE ENSINO JOAO BATISTA DE CARVALHO;Estadual;243.84;240.06;3.707946
MA;2110203;Santa Rita;21027978;CENTRO DE ENSINO MONSENHOR DOURADO;Estadual;241.76;239.7;3.673343
MA;2110203;Santa Rita;21247935;CENTRO DE ENSINO PROFESSORA JUANETE MARTINS LICAR;Estadual;245.5;237.54;3.693536
MA;2110237;Santana do Maranhão;21259372;CENTRO DE ENSINO SAO FRANCISCO;Estadual;258.01;270.76;4.366544
MA;2110237;Santana do Maranhão;21340005;CENTRO DE ENSINO SAO FRANCISCO - ANEXO I - SAO JOAO;Estadual;231.43;240.62;3.542031
MA;2110278;Santo Amaro do Maranhão;21033285;CENTRO DE ENSINO MANOEL DIAS DE SOUSA;Estadual;240.17;235.96;3.595024
MA;2110302;Santo Antônio dos Lopes;21110069;CENTRO DE ENSINO DR GENESIO REGO;Estadual;243.8;248.02;3.826546
MA;2110302;Santo Antônio dos Lopes;21259860;CENTRO DE ENSINO DR GENESIO REGO - ANEXO I - CENTRO DOS RODRIGUES;Estadual;;;
MA;2110302;Santo Antônio dos Lopes;21261822;CENTRO DE ENSINO DR GENESIO REGO ANEXO II - PACAS;Estadual;;;
MA;2110401;São Benedito do Rio Preto;21143927;CENTRO DE ENSINO PROFESSOR LUIZ PINHO RODRIGUES;Estadual;228.63;226.15;3.286089
MA;2110500;São Bento;21048282;CENTRO DE ENSINO DOM LUIS BRITO;Estadual;233.75;227.64;3.380304
MA;2110500;São Bento;21049122;ESC TECNICA DE SAO BENTO;Municipal;;;
MA;2110500;São Bento;21049351;CENTRO DE ENSINO DOM FRANCISCO;Estadual;248.98;254.63;3.998251
MA;2110500;São Bento;21049378;CENTRO EDUCA MAIS KIOLA COSTA;Estadual;248.61;259.6;4.067455
MA;2110500;São Bento;21260842;CEM PROF NEWTON BELLO FILHO;Municipal;;;
MA;2110609;São Bernardo;21136262;CENTRO DE ENSINO DEBORA CORREIA LIMA;Estadual;;;
MA;2110609;São Bernardo;21136289;CENTRO DE ENSINO DR HENRIQUE COUTO;Estadual;240.16;247.47;3.767189
MA;2110609;São Bernardo;21313202;CENTRO DE ENSINO DR HENRIQUE COUTO - ANEXO I - BAIXA GRAE;Estadual;237.82;234.46;3.539563
MA;2110609;São Bernardo;21313407;CENTRO DE ENSINO DEBORA CORREIA LIMA - ANEXO I - COQUEIRO;Estadual;;;
MA;2110609;São Bernardo;21339449;CENTRO DE ENSINO DEBORA CORREIA LIMA - ANEXO II - MAMORANA;Estadual;217.36;204.72;2.806994
MA;2110658;São Domingos do Azeitão;21185565;CENTRO DE ENSINO AQUILES LISBOA;Estadual;253.01;251.35;4.00575
MA;2110708;São Domingos do Maranhão;21131899;CENTRO DE ENSINO DEPUTADO LUIZ ROCHA;Estadual;269.1;269.58;4.504637
MA;2110708;São Domingos do Maranhão;21131970;CENTRO DE ENSINO HORACIO ALVES DE ARADE;Estadual;;;
MA;2110807;São Félix de Balsas;21188750;CENTRO DE ENSINO HENRIQUE MARTINS;Estadual;;;
MA;2110807;São Félix de Balsas;21270635;CENTRO DE ENSINO HENRIQUE MARTINS - ANEXO I - POVOADO BATATEIRAS;Estadual;;;
MA;2110856;São Francisco do Brejão;21199383;CENTRO DE ENSINO MARIA PINHEIRO DE SOUSA;Estadual;252.71;261.39;4.151836
MA;2110856;São Francisco do Brejão;21259950;CENTRO DE ENSINO MARIA PINHEIRO DE SOUSA - ANEXO I - TRECHO SECO;Estadual;253.65;268.71;4.274619
MA;2110906;São Francisco do Maranhão;21172684;CENTRO DE ENSINO ESTADO DE SAO PAULO;Estadual;255.06;257.26;4.123015
MA;2110906;São Francisco do Maranhão;21269220;CENTRO DE ENSINO ESTADO DE SAO PAULO - ANEXO I - MIMOSO;Estadual;236.58;225.27;3.384572
MA;2111003;São João Batista;21050554;CENTRO DE ENSINO ACRISIO FIGUEIREDO;Estadual;232.88;239.82;3.550421
MA;2111003;São João Batista;21355002;CENTRO DE ENSINO DEPUTADO JOSE RIBAMAR DOMINICI;Estadual;;;
MA;2111029;São João do Carú;21250537;CENTRO DE ENSINO PROFESSORA CONCEICAO BRENHA RAPOSO;Estadual;242.6;249.72;3.835141
MA;2111029;São João do Carú;21261733;CENTRO DE ENSINO PROFESSORA CONCEICAO BRENHA RAPOSO - ANEXO I - SANTAREM;Estadual;240.31;242.24;3.691002
MA;2111029;São João do Carú;21272549;CENTRO DE ENSINO PROFESSORA CONCEICAO BRENHA RAPOSO - ANEXO III - DOIS IRMAOS;Estadual;217.05;224.57;3.099796
MA;2111029;São João do Carú;21272573;CENTRO DE ENSINO PROFESSORA CONCEICAO BRENHA RAPOSO - ANEXO II - BOM JESUS;Estadual;;;
MA;2111052;São João do Paraíso;21177384;CENTRO DE ENSINO DELFINO AGUIAR DE AZEVEDO;Estadual;243.49;230.69;3.562761
MA;2111052;São João do Paraíso;21242275;CENTRO DE ENSINO DELFINO AGUIAR DE AZEVEDO - ANEXO I - VAO DO MARCO;Estadual;240.77;238.21;3.637133
MA;2111078;São João do Soter;21259445;CENTRO DE ENSINO INACIO ROCHA;Estadual;248.7;242.06;3.806144
MA;2111078;São João do Soter;21424209;CENTRO DE ENSINO INACIO ROCHA - ANEXO I - PEDRAS;Estadual;236.55;239.76;3.601067
MA;2111102;São João dos Patos;21173427;CENTRO DE ENSINO DR PAULO RAMOS;Estadual;243.99;247.25;3.817687
MA;2111102;São João dos Patos;21173435;CENTRO EDUCA MAIS JOSELIA ALMEIDA RAMOS;Estadual;303.61;297.84;5.412382
MA;2111102;São João dos Patos;21248559;IFMA - CAMPUS SAO JOAO DOS PATOS;Federal;277.86;266.3;4.578569
MA;2111201;São José de Ribamar;21008728;CENTRO EDUCA MAIS CIDADE DE SAO JOSE DE RIBAMAR;Estadual;252.16;261.53;4.146207
MA;2111201;São José de Ribamar;21009473;CENTRO EDUCA MAIS SALUSTIANO TRIADE;Estadual;253.29;256.22;4.082587
MA;2111201;São José de Ribamar;21009678;CENTRO DE ENSINO SETE DE SETEMBRO;Estadual;250.55;256.9;4.054283
MA;2111201;São José de Ribamar;21009686;CENTRO DE ENSINO DR TARQUINIO LOPES FILHO;Estadual;232.28;249.2;3.682413
MA;2111201;São José de Ribamar;21009694;CENTRO DE ENSINO ESTADO DA GUANABARA;Estadual;249.79;257.73;4.056034
MA;2111201;São José de Ribamar;21009716;CENTRO EDUCA MAIS RIBEIRO DO AMARAL;Estadual;257.42;263.11;4.243736
MA;2111201;São José de Ribamar;21022208;CENTRO DE ENSINO PROFESSOR LUIS REGO;Estadual;246.87;251.55;3.922508
MA;2111201;São José de Ribamar;21249016;CENTRO DE ENSINO SAO JOSE DE RIBAMAR;Estadual;242.89;243.01;3.738765
MA;2111201;São José de Ribamar;21260290;CENTRO DE ENSINO SAO JOSE DE RIBAMAR - ANEXO I - VILA SARNEY FILHO;Estadual;;;
MA;2111201;São José de Ribamar;21277770;CENTRO DE ENSINO CARLOS MELO;Estadual;250.21;252.43;3.982592
MA;2111201;São José de Ribamar;21279764;IFMA - CAMPUS SAO JOSE DE RIBAMAR;Federal;270.69;290.3;4.837148
MA;2111201;São José de Ribamar;21282153;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SAO JOSE DE RIBAMAR;Estadual;265.6;267.47;4.423893
MA;2111250;São José dos Basílios;21131384;CENTRO DE ENSINO DARCY VARGAS;Estadual;248.18;244.36;3.833272
MA;2111300;São Luís;21009783;CENTRO DE ENSINO ANJO DA GUARDA;Estadual;247.51;247.57;3.871916
MA;2111300;São Luís;21009805;CENTRO DE ENSINO BERNARDO COELHO DE ALMEIDA;Estadual;245.37;271.11;4.194255
MA;2111300;São Luís;21009848;CENTRO DE ENSINO LICEU MARANHENSE;Estadual;259.91;275.58;4.465385
MA;2111300;São Luís;21009864;CENTRO DE ENSINO COELHO NETO;Estadual;242.74;237.72;3.657467
MA;2111300;São Luís;21009872;INSTITUTO ESTADUAL DE EDUCACAO CIENCIA E TECNOLOGIA DO MA - IEMA PLENO SAO LUIS GONCALVES DIAS;Estadual;;;
MA;2111300;São Luís;21009902;CENTRO EDUCACIONAL MONTESSORIANO REINO INFANTIL;Privada;;;
MA;2111300;São Luís;21010064;UPAON EDUCACIONAL LTDA;Privada;;;
MA;2111300;São Luís;21010102;CENTRO DE ENSINO CIDADE OPERARIA II;Estadual;248.8;256.6;4.025214
MA;2111300;São Luís;21010129;CENTRO DE ENSINO NERVAL LEBRE SANTIAGO;Estadual;;;
MA;2111300;São Luís;21010200;COLEGIO ADVENTISTA DE SAO LUIS;Privada;;;
MA;2111300;São Luís;21010331;COLEGIO DOM BOSCO LTDA;Privada;;;
MA;2111300;São Luís;21011087;COL SOLUCAO MARANHENSE;Privada;;;
MA;2111300;São Luís;21011125;CENTRO DE ENSINO PROFESSOR BARJONAS LOBAO;Estadual;261.32;271.57;4.425158
MA;2111300;São Luís;21011133;CENTRO EDUCA MAIS JOAO FRANCISCO LISBOA;Estadual;273.2;288.83;4.850395
MA;2111300;São Luís;21013748;ESC SAO JOSE;Privada;;;
MA;2111300;São Luís;21013837;AEVSLM COLEGIO SAO VICENTE DE PAULO;Privada;;;
